164,112
181,171
76,43
192,215
45,86
38,42
35,169
106,250
1,223
199,30
147,108
72,87
51,201
185,253
9,85
142,127
163,114
125,177
155,113
153,249
122,186
210,179
80,217
19,201
5,152
141,78
6,229
222,179
244,235
50,1
51,56
191,158
253,213
188,182
115,172
232,76
79,4
144,222
104,56
73,232
136,42
112,175
174,24
123,227
135,96
239,12
144,170
111,150
185,175
114,148
208,72
89,203
158,94
83,218
80,233
131,43
162,24
165,199
77,207
47,70
241,39
17,142
235,217
50,160
242,27
165,251
121,11
228,129
174,198
161,223
163,136
50,7
127,98
255,183
226,17
90,39
115,119
54,232
91,175
217,60
81,228
85,75
106,114
11,225
41,90
56,96
155,230
9,128
176,16
166,151
174,89
195,108
236,37
239,64
245,50
135,34
170,141
192,77
103,237
188,163
24,67
4,226
149,236
179,205
236,196
17,24
150,147
192,174
27,194
88,21
127,249
54,216
231,169
96,204
192,41
187,3
205,76
116,63
210,11
49,52
79,87
17,250
18,141
255,115
81,141
149,39
73,204
45,3
22,250
156,216
35,46
174,116
55,110
162,41
220,147
53,228
91,30
177,48
86,84
6,73
178,66
95,212
129,162
44,254
210,177
1,114
77,165
20,107
161,209
94,184
16,208
235,68
65,248
71,143
62,59
107,253
201,253
201,138
100,55
172,14
196,3
35,233
219,186
170,49
11,179
74,55
22,170
38,98
239,103
227,37
139,193
220,253
201,208
88,29
165,178
103,196
165,99
249,94
158,187
143,106
151,143
25,82
16,74
52,160
234,35
236,103
193,96
173,233
105,13
178,8
20,52
156,238
103,17
12,159
241,117
56,139
90,240
204,180
186,208
73,187
166,134
86,233
47,63
18,22
206,252
215,145
235,201
244,152
105,18
144,58
174,54
148,28
148,194
73,191
51,157
166,180
45,38
159,127
192,142
5,25
29,206
67,40
181,222
247,179
176,32
64,2
79,194
181,131
17,87
119,127
108,214
217,166
239,95
37,96
133,83
60,63
230,169
93,160
129,199
174,10
230,124
237,52
234,17
207,47
130,172
205,251
157,166
198,91
182,197
108,155
192,167
214,138
183,190
18,61
16,254
202,41
251,80
188,23
47,2
75,107
238,164
111,220
112,222
60,28
73,124
66,36
127,139
143,4
179,9
19,203
187,68
243,218
163,205
168,131
198,246
125,157
222,222
50,171
211,155
145,100
146,89
234,149
163,171
22,84
115,241
6,72
208,38
37,170
77,124
42,23
83,69
66,26
242,165
29,240
0,244
204,51
83,231
115,64
97,71
165,186
120,75
6,28
125,205
99,14
169,72
202,194
178,215
124,254
255,194
216,43
92,210
56,145
23,113
231,12
178,161
103,56
38,127
102,162
51,237
246,182
100,243
10,149
83,21
219,75
81,122
21,125
48,61
178,195
136,113
31,182
43,146
160,181
222,189
191,125
128,27
253,234
199,232
65,179
89,250
162,25
131,160
50,77
166,0
76,198
1,28
61,28
14,74
27,216
226,130
134,128
84,131
132,150
61,255
104,203
212,40
177,226
203,139
86,43
182,170
164,120
140,15
130,82
119,249
63,255
198,108
121,85
214,59
228,97
16,255
35,240
195,9
210,17
43,127
1,246
162,250
191,15
49,21
226,74
24,230
116,213
177,62
80,28
65,194
228,126
223,167
214,157
239,119
58,38
86,228
164,62
202,232
93,183
40,74
88,52
194,40
244,45
237,115
195,48
154,168
233,167
54,80
12,197
161,47
27,203
153,57
1,121
212,7
231,187
90,179
175,59
15,204
127,253
167,164
248,22
45,79
135,129
172,146
41,228
193,13
208,86
118,20
134,23
224,161
67,209
248,2
104,222
1,25
246,152
141,49
42,2
29,15
82,239
109,167
115,15
190,236
191,102
186,162
53,229
166,171
213,93
162,95
202,181
230,160
148,49
85,232
86,67
32,149
13,96
90,236
173,167
115,189
30,150
206,255
184,218
186,193
234,173
224,13
61,124
43,230
60,179
69,215
59,53
218,74
211,175
243,71
237,177
53,177
71,55
78,229
129,9
188,138
19,28
239,76
251,224
159,187
54,110
143,167
207,225
101,254
112,48
158,138
223,184
248,59
34,105
239,184
90,216
108,157
75,198
100,95
212,210
209,18
43,32
253,87
109,13
185,183
15,232
125,110
134,176
68,172
7,8
71,138
123,74
230,155
22,54
44,225
23,74
90,45
21,136
185,244
48,253
39,224
197,195
124,248
251,202
208,181
175,151
109,144
216,227
230,112
55,148
101,211
64,189
208,83
130,193
91,92
214,151
222,172
243,144
130,139
236,251
124,98
99,47
199,146
81,1
64,114
104,37
128,78
172,234
220,86
152,215
115,178
72,99
169,83
183,152
98,245
230,117
107,230
50,205
148,184
234,18
151,69
132,78
243,156
48,66
236,45
14,74
225,250
213,164
15,231
248,254
52,181
131,131
10,72
203,126
217,240
219,62
45,49
38,101
112,242
208,87
82,254
191,45
16,134
173,33
143,55
106,240
248,111
20,31
188,253
1,47
221,253
22,112
111,164
24,89
240,43
40,72
176,92
159,160
247,182
151,113
124,36
27,149
4,95
69,203
233,240
255,166
195,132
54,82
7,160
124,133
44,68
205,217
93,105
89,30
74,58
75,87
90,93
222,158
231,136
210,241
32,119
242,96
142,11
79,30
115,94
247,200
147,194
252,184
154,134
72,122
180,155
223,8
44,154
130,126
68,3
70,137
150,155
173,45
66,53
194,222
21,56
103,246
252,171
66,232
156,92
85,240
34,199
191,113
48,101
164,50
183,14
20,174
96,32
159,125
36,178
68,36
119,78
71,28
128,105
12,104
253,73
25,116
92,13
117,48
13,89
21,146
93,92
182,121
110,22
140,178
6,236
205,32
193,159
190,71
245,236
0,215
160,143
206,152
7,151
134,35
62,53
144,23
30,36
20,184
221,93
135,155
211,21
124,4
69,79
132,149
156,27
102,97
141,18
255,217
40,141
34,67
89,204
142,81
203,93
3,142
97,162
71,80
114,67
132,4
114,33
11,240
111,33
156,27
100,115
159,135
55,218
101,138
148,136
47,45
105,34
120,243
171,128
24,196
151,213
112,53
124,101
115,184
73,37
48,54
25,35
252,38
250,119
9,72
20,83
120,146
93,136
58,119
180,224
2,247
68,51
170,34
80,83
196,78
223,252
194,128
148,213
52,225
42,159
61,178
253,111
211,49
79,0
217,115
244,157
153,74
214,28
58,134
190,92
214,236
223,134
242,171
158,152
174,175
156,53
137,0
152,127
138,80
21,253
228,65
108,203
124,7
165,243
155,32
208,59
8,20
2,105
152,48
201,148
209,5
165,228
178,33
139,161
46,253
51,15
182,77
191,186
25,178
77,86
54,205
102,235
164,60
0,208
135,215
152,139
238,110
244,115
33,63
214,139
238,204
38,65
83,189
124,10
232,209
16,76
236,85
146,88
207,7
246,48
179,16
55,222
200,216
229,152
67,39
215,207
82,135
194,130
70,171
228,80
117,0
204,66
209,8
60,142
215,32
181,52
50,210
85,215
33,206
253,219
129,44
9,155
177,244
213,63
113,24
119,102
253,74
19,167
174,223
158,112
159,209
227,15
215,24
14,110
123,60
91,105
127,10
41,9
222,237
236,119
105,176
72,66
139,15
48,17
27,231
252,177
158,179
127,170
230,242
64,175
189,160
104,5
0,119
36,246
128,7
100,190
27,56
193,163
31,147
198,78
21,79
210,119
71,18
80,218
8,198
31,76
231,139
159,85
12,219
153,200
167,181
50,49
214,14
177,116
250,133
127,94
49,238
75,122
191,144
35,66
1,211
158,212
3,120
135,21
133,54
90,232
32,112
136,166
105,132
24,203
196,211
186,94
88,224
139,210
58,177
59,92
139,168
141,59
83,55
123,179
52,238
163,33
28,220
114,121
226,180
189,48
214,174
33,88
187,51
225,208
170,45
30,161
176,205
33,50
6,10
156,117
51,214
202,194
147,65
34,88
156,39
164,130
155,0
150,174
110,196
127,51
195,121
38,67
151,187
195,137
143,209
120,177
185,22
27,195
77,86
249,208
163,38
67,145
134,82
142,244
122,149
240,4
254,43
55,82
230,180
191,250
184,150
200,32
32,30
95,116
214,9
100,170
37,53
149,157
8,11
178,87
181,160
47,130
24,26
55,216
239,210
3,84
247,89
99,56
229,112
229,32
206,68
249,146
21,98
216,39
241,57
52,218
10,144
116,182
234,65
108,143
205,217
78,77
65,70
92,68
198,126
204,72
168,190
135,214
195,141
88,160
128,79
195,188
93,240
116,71
19,182
241,203
20,203
190,227
103,160
8,168
137,175
150,94
2,151
143,23
154,235
86,168
220,40
244,201
33,42
111,131
132,210
216,144
92,120
29,68
105,203
66,145
103,147
172,204
51,27
209,54
214,144
48,251
232,118
125,135
243,22
7,245
65,160
226,199
202,183
106,36
244,233
130,208
80,121
174,123
92,53
127,107
148,109
141,218
43,146
232,86
201,19
173,252
244,45
39,242
86,83
8,41
110,250
99,84
16,19
222,128
206,241
1,244
26,5
226,117
156,30
24,235
208,183
70,81
65,174
27,135
171,38
86,125
111,0
180,40
27,14
76,50
67,29
163,131
87,82
232,237
22,136
241,133
229,71
0,155
122,213
119,113
19,101
148,30
59,6
136,246
203,22
211,120
205,119
198,185
227,105
26,180
224,14
152,105
159,140
105,189
167,21
201,78
253,146
198,4
155,124
214,229
73,20
98,65
253,193
58,41
197,130
31,94
247,152
17,0
190,112
9,99
249,56
237,134
55,16
101,32
136,19
177,36
234,164
157,67
107,26
160,253
249,129
77,44
33,68
75,153
82,17
109,74
128,17
35,239
111,227
182,194
51,238
58,141
30,169
222,28
130,110
9,138
214,124
49,35
54,44
137,112
5,196
131,178
186,24
126,74
33,87
19,228
53,142
75,212
94,202
115,91
55,57
43,207
83,193
57,63
36,217
36,36
252,165
208,207
131,27
199,98
42,223
43,134
43,101
238,57
171,248
211,40
53,213
252,94
216,104
93,222
204,156
118,177
174,230
65,135
126,68
137,117
217,10
87,123
250,4
92,22
207,128
236,168
254,26
154,215
143,153
150,174
179,105
63,253
243,164
173,235
158,149
187,252
235,162
169,225
172,84
117,18
247,120
83,26
207,204
147,229
129,236
62,2
48,138
71,47
87,4
180,221
4,159
149,206
27,111
220,72
142,0
0,223
23,157
55,116
245,106
72,128
121,81
121,65
171,68
206,191
78,15
90,171
78,25
7,42
31,90
250,33
47,220
64,5
28,133
234,174
51,41
194,47
218,129
43,173
178,114
231,197
113,57
231,60
146,190
33,245
102,183
196,33
155,202
67,148
227,125
52,225
11,240
94,112
